time,hour,DA_Price,Solar,Wind,Index_Price,High_Price,Low_Price
6564,12,70.0,26343.35328674364,30499.281303408992,69.006,244.66738622476493,-16.5
6565,13,70.0,24620.50900624074,32531.265651905847,69.006,252.82195034790513,69.0
6566,14,70.0,23738.611390369733,35159.84982223259,69.006,263.23860945562876,68.0
6567,15,70.0,17621.812299281217,37108.95936513907,69.006,269.3595324968846,3.5
6568,16,70.0,13418.10740687859,37602.53288147225,69.006,271.55541572031325,69.0
6569,17,70.0,6542.843869979481,38288.30804757519,69.006,273.29718268916173,69.0
6570,18,70.0,1215.4299375510684,38019.5240829209,69.006,272.5827320023154,67.0
6571,19,70.0,4.456067175090648,38583.71911441319,69.006,276.2094474829869,0.5
6572,20,70.0,0.0,42835.611492522745,69.006,292.21400706338585,19.5
6573,21,70.0,0.0,43863.70406797247,69.006,297.8236036192112,-139.5
6574,22,70.0,0.0,45692.09544049531,69.006,306.01416379559737,30.5
6575,23,70.0,0.0,46377.93610694724,69.006,310.51999794490484,68.0
6576,24,70.0,0.0,45833.30572510517,69.006,311.0575629634642,68.0
6577,1,70.0,0.0,27780.76910199518,69.006,200.07617835393447,69.0
6578,2,70.0,0.0,33503.7152298163,69.006,220.82667761615755,67.0
6579,3,70.0,0.0,36012.940435692,69.006,231.2129269051067,68.0
6580,4,70.0,0.0,34525.54151291334,69.006,228.71006337914554,-14.5
6581,5,70.0,0.0,36406.446908170044,69.006,237.0699812788484,-28.5
6582,6,70.0,0.8177270324253529,41973.3274901798,69.006,257.31749788209686,68.0
6583,7,70.0,370.29460300130233,45936.11617332197,69.006,272.5400190893699,67.0
6584,8,70.0,4331.722240206813,44511.510826409445,69.006,271.8321587557336,6.5
6585,9,70.0,9444.375431016175,46863.46135163941,69.006,283.7664837823056,-9.5
6586,10,70.0,16138.81744323389,47341.47127761873,69.006,290.2932294825004,34.5
6587,11,70.0,20172.84561186232,45258.149000749094,69.006,287.49019246338446,-115.5
6588,12,50.0,21495.838272656078,52582.11284318748,49.29,283.02461690488735,-16.5
6589,13,60.0,20380.07127011763,50981.04541154547,59.148,295.16223410282146,58.0
6590,14,60.0,16789.588056601096,52078.76146369895,59.148,299.55299211918276,-9.0
6591,15,70.0,14471.208170590222,48847.663994992785,69.006,305.950312068429,-19.5
6592,16,70.0,9439.651967373786,49209.83040392971,69.006,307.38961114355754,68.0
6593,17,70.0,4618.029735161772,41284.289963656905,69.006,282.1854490863285,69.0
6594,18,70.0,808.3752335341168,47005.65626736467,69.006,301.3993723061318,-94.5
6595,19,70.0,4.534023819393682,47392.22355265984,69.006,304.6169056349034,-1.5
6596,20,70.0,0.0,46209.737856373686,69.006,303.09556458680515,10.5
6597,21,70.0,0.0,46584.55920427484,69.006,306.59836143378635,-21.5
6598,22,70.0,0.0,45155.05986565268,69.006,304.2822240667299,67.0
6599,23,70.0,0.0,45411.43988817984,69.006,307.40304763938,41.5
6600,24,70.0,0.0,43445.74431349763,69.006,303.35767741102984,-28.5
6601,1,70.0,0.0,44412.744017628596,69.006,253.71429745685225,69.0
6602,2,60.0,0.0,44453.61987975976,59.148,240.68452011222521,36.0
6603,3,50.0,0.0,42832.67634801501,49.29,222.2953752223484,47.0
6604,4,70.0,0.0,37651.42784244479,69.006,238.79104679188447,-6.5
6605,5,70.0,0.0,39226.87275771369,69.006,246.16585464362663,44.5
6606,6,70.0,0.0,41435.4984348379,69.006,255.5826704523522,-37.5
6607,7,70.0,210.73261746412732,40311.42770585783,69.006,254.33625486361208,-30.5
6608,8,70.0,2979.3388338412155,36113.160525091866,69.006,244.20382090462545,67.0
6609,9,70.0,8388.765608465957,40035.49911176966,69.006,261.3219504100605,-94.5
6610,10,70.0,15312.829186903045,42251.47099290506,69.006,273.5459312852538,-67.0
6611,11,60.0,19774.517963038517,43493.03116185208,59.148,266.18195971811446,57.0
6612,12,50.0,25106.974817830578,46978.568259957,49.29,266.40486251512925,9.5
6613,13,50.0,22645.022780404724,48319.221569302164,49.29,272.0327627187222,-106.5
6614,14,0.0,25995.50774396351,49300.94463177723,0.0,201.56171255055492,-34.0
6615,15,50.0,22001.534025443536,47763.88050036568,49.29,274.57110129190767,47.0
6616,16,60.0,15295.76049825213,45197.18237815971,59.148,281.3473768898624,-14.0
6617,17,70.0,7140.6034207125485,40311.511079682656,69.006,280.062311807103,67.0
6618,18,70.0,1251.2600103006575,37829.273241308445,69.006,271.9835767273606,69.0
6619,19,70.0,4.364481747459008,35659.27100213681,69.006,266.7780655035537,-94.5
6620,20,70.0,0.0,34515.5108753988,69.006,265.38168257316113,69.0
6621,21,70.0,0.0,32926.51301790171,69.006,262.551162482733,69.0
6622,22,70.0,0.0,33864.113341025564,69.006,267.86892152480743,68.0
6623,23,70.0,0.0,34091.5510129501,69.006,270.8964060167641,69.0
6624,24,70.0,0.0,31344.464173979668,69.006,264.33104896108443,69.0
6625,1,70.0,0.0,40362.904986602705,69.006,240.6535665817937,68.0
6626,2,70.0,0.0,39910.857298089206,69.006,241.4897107863377,-23.5
6627,3,70.0,0.0,41451.02600133966,69.006,248.7507528543204,69.0
6628,4,70.0,0.0,42701.50712488086,69.006,255.07755247774077,-124.5
6629,5,70.0,0.0,43540.71847967962,69.006,260.07800709696676,68.0
6630,6,70.0,0.0,42824.68077677751,69.006,260.06278350510746,21.5
6631,7,70.0,302.458966726473,42406.02817277732,69.006,261.1282153618309,68.0
6632,8,70.0,4758.828428785867,46182.4834139459,69.006,277.3927420383475,9.5
6633,9,70.0,12490.280516777353,42308.07985485672,69.006,270.2998322996574,69.0
6634,10,70.0,18756.68576623539,39292.39811705589,69.006,265.3873516055319,-21.5
6635,11,50.0,24956.29988695877,48528.831913078815,49.29,269.04989347423657,-42.5
6636,12,50.0,24083.223364889644,51595.64049180566,49.29,280.8833723787589,-29.5
6637,13,50.0,28885.844079773276,41846.05572092159,49.29,253.665613020041,-40.5
6638,14,0.0,29118.99086232307,54733.834589693986,0.0,220.33842287841696,-105.0
6639,15,30.0,24466.042275119573,54370.15744776593,29.574,265.9558767636432,27.0
6640,16,50.0,17007.947614644534,55063.14929100694,49.29,298.39781940458454,-83.0
6641,17,70.0,7821.141478938033,52102.59276481471,69.006,318.36212654106055,68.0
6642,18,70.0,1124.5022350019187,52304.17687286482,69.006,318.6141843134598,-18.5
6643,19,70.0,3.407468544116446,57169.11130393655,69.006,336.1469157575501,-15.5
6644,20,70.0,0.0,60335.46797046025,69.006,348.6510442047343,67.0
6645,21,70.0,0.0,61986.77407151588,69.006,356.2705043806387,67.0
6646,22,70.0,0.0,61419.013571892974,69.006,356.73347476935487,19.5
6647,23,70.0,0.0,60943.05270906056,69.006,357.4924989867203,36.5
6648,24,50.0,0.0,59302.55047655858,49.29,323.5846772869014,-3.5
6649,1,70.0,0.0,50555.10704821725,69.006,273.5234182305006,-133.5
6650,2,50.0,0.0,50249.801998690724,49.29,243.92160744577757,-71.0
6651,3,50.0,0.0,49187.85105751943,49.29,242.79081366050016,-21.5
6652,4,50.0,0.0,47953.43640230118,49.29,241.1038243974213,-20.5
6653,5,60.0,0.0,47394.505748100266,59.148,257.0508710376233,2.0
6654,6,70.0,0.0,44794.3404936768,69.006,266.41493609210767,-18.5
6655,7,70.0,320.4884849103389,47703.158023560936,69.006,278.21870699691794,67.0
6656,8,70.0,6076.299796656686,48856.032944123064,69.006,286.54456276305285,-24.5
6657,9,70.0,17237.14341820084,43257.36806096736,69.006,275.26952565073645,-25.5
6658,10,30.0,28361.989874779694,52945.61551998308,29.574,251.45790998160686,-141.0
6659,11,0.0,31375.836794868024,57316.000137415795,0.0,222.69116483470287,-237.0
6660,12,0.0,36422.134163298004,59050.65862583718,0.0,232.6080480019707,-2.0
6661,13,0.0,35990.9079879024,53592.03300646064,0.0,217.12462545697232,-152.0
6662,14,0.0,33494.09624708426,48028.93405355863,0.0,200.47391101405447,-144.0
6663,15,0.0,30254.381950488776,55586.458045339175,0.0,225.83855874031534,-172.0
6664,16,50.0,20393.867140428494,54982.69036123651,49.29,299.49947900544004,-45.5
6665,17,70.0,9115.797990301084,54372.41463284538,69.006,326.2027539830274,-16.5
6666,18,70.0,1268.6789589969624,52427.62176212642,69.006,319.0702531243745,68.0
6667,19,70.0,2.4711710919894165,51822.02862536865,69.006,318.9021977275929,-21.5
6668,20,70.0,0.0,52599.52362734597,69.006,323.7026236981908,69.0
6669,21,70.0,0.0,53263.38882399358,69.006,328.1375869573793,68.0
6670,22,70.0,0.0,52422.46426839919,69.006,327.71960326558735,67.0
6671,23,70.0,0.0,49782.48340357286,69.006,321.4996629765225,-91.0
6672,24,70.0,0.0,48791.77268923023,69.006,320.5986189227675,42.5
6673,1,70.0,0.0,45499.01009160162,69.006,257.21750554541524,2.5
6674,2,70.0,0.0,41523.131762624376,69.006,246.68929593446362,24.5
6675,3,60.0,0.0,43722.66885320987,59.148,240.62120105160182,-4.0
6676,4,70.0,0.0,37705.498751218074,69.006,238.9654254726783,-1.5
6677,5,60.0,0.0,42496.90957202856,59.148,241.2561233697921,-22.0
6678,6,60.0,0.0,42015.01618904317,59.148,241.99601520966422,57.0
6679,7,70.0,201.4148905107694,42217.87612026879,69.006,260.4808052738522,-7.5
6680,8,70.0,4008.5818665303186,41173.313331558966,69.006,260.9365694046229,-9.5
6681,9,70.0,11825.072931834948,37339.00049416387,69.006,254.00713791227614,68.0
6682,10,50.0,19368.218290922414,38268.92561358966,49.29,231.42128885677747,-5.5
6683,11,50.0,24470.997161236228,37826.93477255578,49.29,234.34118350030934,47.0
6684,12,50.0,24436.499163042186,35688.86630091352,49.29,229.7260424839891,15.5
6685,13,30.0,26242.788670872036,38716.967174635785,29.574,211.60059418389096,-113.0
6686,14,40.0,23150.26824117133,38412.4981857481,39.432,227.12508648198852,-21.0
6687,15,50.0,20760.492880262496,37925.78197178268,49.29,242.34433499686466,5.5
6688,16,70.0,14252.19143313355,34991.53605058806,69.006,263.47025271926617,-16.5
6689,17,70.0,6395.666632381641,34450.8659370368,69.006,260.8622666331611,34.5
6690,18,70.0,1249.7755631883856,30298.37575324939,69.006,247.695835580631,-7.5
6691,19,70.0,33.53634848087685,36827.728273503235,69.006,270.55806729413723,-19.5
6692,20,70.0,0.0,38927.14531613283,69.006,279.6092036445284,67.0
6693,21,70.0,0.0,37247.26546449518,69.006,276.485589122997,67.0
6694,22,70.0,0.0,32392.435817726036,69.006,263.12276151216645,26.5
6695,23,70.0,0.0,35096.92852381222,69.006,274.1387484892944,-95.0
6696,24,70.0,0.0,35978.83106420106,69.006,279.27688218204844,-19.5
6697,1,70.0,0.0,36284.641680310466,69.006,227.50116741900126,68.0
6698,2,70.0,0.0,33151.77806745699,69.006,219.6916802675488,-13.5
6699,3,70.0,0.0,35839.00320049817,69.006,230.6519793216066,69.0
6700,4,70.0,0.0,35841.739753807364,69.006,232.95480270602877,67.0
6701,5,70.0,0.0,32157.399163858245,69.006,223.36680230344285,69.0
6702,6,70.0,0.0,28753.31842658463,69.006,214.68263992573543,68.0
6703,7,70.0,204.75039910056424,34618.840288606174,69.006,235.97525559119333,68.0
6704,8,70.0,3391.482252935632,34123.27754641475,69.006,237.9521299528677,6.5
6705,9,60.0,10080.33537318982,34152.72844340613,59.148,227.57442605000708,59.0
6706,10,50.0,17838.621173750347,34905.38577825536,49.29,219.9589748467212,-38.5
6707,11,0.0,23906.15602419639,39644.14532572348,0.0,162.6966213971852,-159.0
6708,12,0.0,25040.512687666065,41924.87378343331,0.0,172.8019800520142,-31.0
6709,13,0.0,25864.48852022329,42642.92839330392,0.0,177.7429424535349,-3.0
6710,14,0.0,21616.680338053833,42624.88848244697,0.0,178.27114285178914,-30.0
6711,15,0.0,16881.320950672583,42117.02660315291,0.0,177.0236718173385,-30.0
6712,16,50.0,11479.746806041723,41109.54703486862,49.29,251.1751154034801,11.5
6713,17,60.0,5541.195853481286,41518.89875902664,59.148,267.8575752309604,58.0
6714,18,70.0,1617.3305083279613,41092.92139739981,69.006,282.65600237096226,68.0
6715,19,70.0,622.5699343207831,41460.71155839842,69.006,285.73622988943185,12.5
6716,20,70.0,203.6140310739129,41092.47448547281,69.006,286.67424305614156,-13.5
6717,21,70.0,10.085300063853598,39996.46210963355,69.006,285.35580259419385,27.5
6718,22,70.0,0.0,36779.646747725106,69.006,277.27151676141347,68.0
6719,23,70.0,0.0,37695.02030319,69.006,282.5175944777877,-25.5
6720,24,70.0,0.0,36172.98143822911,69.006,279.9030171382889,69.0
6721,1,70.0,0.0,38598.292714288575,69.006,234.96269200358066,6.5
6722,2,70.0,0.0,37329.1550494402,69.006,233.16372103444468,24.5
6723,3,70.0,0.0,36605.018750477844,69.006,233.12237947029104,-4.5
6724,4,70.0,0.0,30935.871990367817,69.006,217.13337916893622,67.0
6725,5,70.0,0.0,32506.574467782397,69.006,224.49289265859824,-5.5
6726,6,70.0,51.7893787175466,34070.882037062904,69.006,231.8526018997723,68.0
6727,7,70.0,467.98354520296465,28523.866523800232,69.006,216.42478492442734,69.0
6728,8,70.0,3852.2940597611246,28904.853818912867,69.006,221.30795977801796,7.5
6729,9,70.0,9907.262901353066,25698.306404435985,69.006,215.69493984064997,39.5
6730,10,70.0,18654.343409342113,23009.576475684735,69.006,212.8341101846388,22.5
6731,11,70.0,23594.72496192438,24996.048517212763,69.006,223.52051390270475,69.0
6732,12,70.0,29178.643231611473,26948.032161481628,69.006,234.35439429988605,-100.5
6733,13,70.0,28667.52241029416,27709.359456767615,69.006,238.89820225701382,67.0
6734,14,70.0,27506.314861987765,28148.57504363835,69.006,242.14186509025274,69.0
6735,15,70.0,23685.496473131567,27257.301353225226,69.006,240.02553644635026,6.5
6736,16,70.0,15693.352467503035,27237.126030950047,69.006,239.0416271417501,68.0
6737,17,70.0,9072.850421951902,25060.380819809794,69.006,231.65418001351122,-17.5
6738,18,80.0,2843.7719575252604,23663.151697918554,78.864,242.3936245527125,11.0
6739,19,80.0,1285.7432867096147,23823.006902949997,78.864,244.576828063271,-12.0
6740,20,90.0,529.3419656294209,23011.70682518455,88.722,259.4059099814032,89.0
6741,21,80.0,150.46177396626496,23035.409501586648,78.864,246.16843927575138,79.0
6742,22,80.0,1.6354540648507059,22102.40453217056,78.864,245.3936680687841,14.0
6743,23,70.0,0.0,21480.216422433015,69.006,230.22485196234646,69.0
6744,24,70.0,0.0,20984.17938554221,69.006,230.91913051837366,68.0
6745,1,70.0,0.0,19176.046994952052,69.006,172.32594955872037,69.0
6746,2,70.0,0.0,18322.240915455128,69.006,171.8664229523428,11.5
6747,3,70.0,0.0,17201.84313663203,69.006,170.5471381156383,49.5
6748,4,70.0,0.0,17780.79637126064,69.006,174.70826029731558,17.5
6749,5,70.0,0.0,18745.76636579797,69.006,180.11428652969843,67.0
6750,6,70.0,36.525140784391525,19377.16394518794,69.006,184.45922482982644,68.0
6751,7,80.0,339.2482333096288,18631.26148634593,78.864,199.92498208325608,27.0
6752,8,80.0,3975.6732598373933,18014.56821544403,78.864,201.69198714526163,40.0
6753,9,80.0,10408.891280698967,17788.16430748907,78.864,205.84198618649324,78.0
6754,10,70.0,19497.062363209563,15634.491449128036,69.006,189.38823399344815,25.5
6755,11,70.0,24133.73900019483,16347.074747766888,69.006,195.84425713962656,68.0
6756,12,70.0,29816.73035409956,17405.73712748542,69.006,203.8370038384885,67.0
6757,13,70.0,28059.59578379294,18370.188156138953,69.006,208.53498830863288,-11.5
6758,14,70.0,25843.978290796,17877.191661883237,69.006,208.34839438247343,-87.0
6759,15,70.0,22806.14280851162,15154.73764625211,69.006,200.64126831818476,68.0
6760,16,70.0,14601.664252708206,14632.040752536986,69.006,197.95136845652047,6.5
6761,17,80.0,7316.587545390944,13136.717120912557,78.864,207.94994690819016,78.0
6762,18,100.0,1836.4044866769082,12606.789255744834,98.58,237.24309395342124,99.0
6763,19,100.0,788.2959462529124,12770.90962591179,98.58,239.6450405139592,48.0
6764,20,100.0,454.92880567871373,13482.708965853106,98.58,244.10057779475915,47.0
6765,21,100.0,152.64237941332345,14147.47483383426,98.58,248.41692657563965,25.0
6766,22,90.0,11.720754128704302,14573.58617953782,88.722,236.5728831721692,58.5
6767,23,80.0,0.0,14320.261889867146,78.864,222.58959859482155,77.0
6768,24,80.0,0.0,13632.64995124107,78.864,222.66604809275248,40.0
6769,1,70.0,0.0,12436.036375441476,69.006,150.58941531079876,29.5
6770,2,70.0,0.0,11579.872765723901,69.006,150.1222856694596,-20.5
6771,3,70.0,0.0,9199.223146021683,69.006,144.73868864591992,69.0
6772,4,70.0,0.0,10307.961925252026,69.006,150.6083692089378,69.0
6773,5,70.0,0.0,10078.850344702227,69.006,152.16348236166468,69.0
6774,6,70.0,20.443175810633825,10536.209159337926,69.006,155.9406806955407,20.5
6775,7,90.0,375.1088345896103,11043.257010334728,88.722,190.92368360983454,-25.5
6776,8,100.0,3808.5663790052804,11873.389002951853,98.58,212.73070721887984,99.0
6777,9,80.0,10290.938517209875,12782.939014659187,78.864,189.65271760619427,77.0
6778,10,70.0,19420.919440735353,13384.815733252583,69.006,182.10242035491518,-145.5
6779,11,70.0,26641.955849784135,13534.446173027163,69.006,187.78183315962582,68.0
6780,12,70.0,31753.75560669248,15490.399914658705,69.006,198.4387254786647,-100.5
6781,13,70.0,31636.63229398827,17441.894070433882,69.006,206.97920855933256,67.0
6782,14,70.0,27617.430064334814,18149.916547527668,69.006,209.94085975163932,34.5
6783,15,70.0,23793.64687528624,19110.542480852502,69.006,213.7957155446144,67.0
6784,16,70.0,16883.71307209235,21080.66220974859,69.006,219.66555628142032,-24.5
6785,17,70.0,9120.503191645661,22553.610499664584,69.006,223.58900214445984,69.0
6786,18,70.0,3626.7472265266006,26463.282532745143,69.006,236.2832025531668,-1.5
6787,19,70.0,1927.1135832328894,31708.194617453122,69.006,254.80878930174595,67.0
6788,20,70.0,816.9093053929276,35200.45266054444,69.006,267.91901737102376,-29.5
6789,21,70.0,211.7913013981664,36914.073272933696,69.006,275.4961844083732,-91.5
6790,22,70.0,2.99833245249887,36615.43913873933,69.006,276.74315255208023,-2.5
6791,23,70.0,0.0,36712.43765247222,69.006,279.3487654292229,-17.5
6792,24,70.0,0.0,35635.04906597919,69.006,278.1681852377829,22.5
6793,1,70.0,0.0,34730.595513785986,69.006,222.48936853195983,4.5
6794,2,70.0,0.0,34817.945387539396,69.006,225.06506987481455,-3.5
6795,3,70.0,0.0,32083.21515501503,69.006,218.5395628749235,-77.0
6796,4,70.0,0.0,35739.21186014386,69.006,232.62415024896399,69.0
6797,5,70.0,0.0,33309.65030815271,69.006,227.0828122437925,67.0
6798,6,70.0,0.0,38598.30164656036,69.006,246.43271081015715,-87.0
6799,7,70.0,122.27226997746575,38086.92104796651,69.006,247.12665983222294,69.0
6800,8,70.0,3646.637346560213,37757.33212590982,69.006,249.7745283193764,-75.0
6801,9,70.0,11764.125555230292,35518.19023546781,69.006,248.11052398258627,48.5
6802,10,70.0,19390.999896195866,33340.7843399129,69.006,246.44839145448984,68.0
6803,11,70.0,27757.69723538784,33873.417790203544,69.006,253.82354466203236,68.0
6804,12,70.0,30817.98068213917,34424.37371215702,69.006,259.12460945592636,68.0
6805,13,70.0,27999.41843374972,31897.52781373595,69.006,252.13646740966584,29.5
6806,14,70.0,21485.050817644325,33793.23457286622,69.006,257.9253439261866,-40.5
6807,15,70.0,16801.711135430814,33977.18190760207,69.006,258.9298695284599,68.0
6808,16,70.0,12518.348724044525,35001.44372644923,69.006,262.80520020486466,69.0
6809,17,70.0,6408.813229881941,35637.77847347096,69.006,264.6953444953564,69.0
6810,18,70.0,1792.0885878816482,32570.400909031567,69.006,255.2411265439552,26.5
6811,19,70.0,698.0684905919385,39388.95954793364,69.006,279.0851800753039,-133.5
6812,20,70.0,189.44009587246433,40831.42229259377,69.006,285.82665181215566,30.5
6813,21,70.0,3.2709081297014118,38500.178854575024,69.006,280.5275497110726,-0.5
6814,22,70.0,0.0,36024.58425042272,69.006,274.83644020761324,-12.5
6815,23,70.0,0.0,36406.18429937963,69.006,278.3610983654993,69.0
6816,24,70.0,0.0,40604.378833979186,69.006,294.19427373958285,67.0
6817,1,70.0,0.0,46463.77791845879,69.006,260.3288817870296,-51.5
6818,2,70.0,0.0,47549.89839908144,69.006,266.1256183370376,-42.5
6819,3,50.0,0.0,50800.9288307325,49.29,247.9929894791123,3.5
6820,4,50.0,0.0,52334.43286230878,49.29,255.2325379809458,-23.5
6821,5,50.0,0.0,53092.02140339158,49.29,259.96975902593783,16.5
6822,6,50.0,0.0,55040.87131195416,49.29,268.5487979810522,47.0
6823,7,70.0,73.88436313613282,55983.53712283298,69.006,304.8237947351171,-44.5
6824,8,70.0,3319.8450039569075,54461.11030519145,69.006,303.51284242583307,15.5
6825,9,70.0,12253.214908260985,52792.97550040031,69.006,304.01832038191196,68.0
6826,10,60.0,20806.34692360575,50933.06273028689,59.148,288.29685876846474,-24.0
6827,11,50.0,26193.030528826064,51993.56665236169,49.29,280.7208287264545,-29.5
6828,12,0.0,31988.349504417012,52654.72238728041,0.0,210.19877219975496,-297.0
6829,13,30.0,28797.69801204002,52006.827503050015,29.574,255.4874672981764,29.0
6830,14,40.0,28591.628616537655,50750.90869828033,39.432,269.1038872558022,-25.0
6831,15,50.0,24632.346422762126,50816.05741945055,49.29,285.4719584396784,-15.5
6832,16,70.0,16939.952796624515,48017.07973197882,69.006,306.5581111598747,67.0
6833,17,70.0,7543.973174418291,41032.71074244789,69.006,282.5503353605106,-127.5
6834,18,70.0,1392.109402755444,40741.798851974476,69.006,281.43309327752536,20.5
6835,19,70.0,221.33308559111796,39337.38103775267,69.006,278.72719174715996,-118.5
6836,20,70.0,0.545151355222811,46140.98169432774,69.006,302.8740451150518,36.5
6837,21,70.0,0.0,47160.965249756046,69.006,308.4572709304632,69.0
6838,22,70.0,0.0,43919.14042633632,69.006,300.29638387493463,67.0
6839,23,70.0,0.0,39537.4508220384,69.006,288.45943290107385,23.5
6840,24,70.0,0.0,42941.3165952593,69.006,301.7308980197113,69.0
6841,1,70.0,0.0,48043.047936202194,69.006,265.4220275942521,1.5
6842,2,60.0,0.0,45709.137911359125,59.148,244.73356576413317,10.0
6843,3,50.0,0.0,45518.51251279401,49.29,230.9571968537607,-22.5
6844,4,50.0,0.0,44308.83340829316,49.29,229.34997974174544,-154.5
6845,5,60.0,0.0,43553.2242497051,59.148,244.66273820529892,59.0
6846,6,70.0,0.0,39507.15494106866,69.006,249.3637626849464,-29.5
6847,7,70.0,82.07035588233813,38440.51961287737,69.006,248.25085403459423,7.5
6848,8,70.0,3734.0316508475707,39162.75572286661,69.006,254.34215192988555,-20.5
6849,9,60.0,12265.19597161925,39395.571215507065,59.148,245.36090795060124,21.0
6850,10,50.0,22169.79526127142,36581.87940566026,49.29,227.10679877828545,-19.5
6851,11,0.0,29925.895277474276,36829.07466787842,0.0,156.03795370545257,-1.0
6852,12,0.0,34558.04334215397,36747.37891323108,0.0,159.93060641871614,-2.0
6853,13,0.0,33208.06759704735,38588.47882728112,0.0,167.61946139199466,-68.0
6854,14,0.0,29495.803027799997,36718.273998854915,0.0,162.3897184634827,-2.0
6855,15,0.0,23429.461780794103,40742.80730545872,0.0,175.22416719598363,-60.0
6856,16,50.0,15991.723886914184,36965.28020060852,49.29,239.62366964950198,49.0
6857,17,70.0,6468.496945918399,37790.405952336194,69.006,271.6615609685434,69.0
6858,18,70.0,486.96080899287983,39166.18303554957,69.006,275.98786253486253,5.5
6859,19,70.0,0.00027257540489944025,43102.34491127302,69.006,290.78022444843083,68.0
6860,20,70.0,0.0,45995.93113131361,69.006,302.4060378984864,67.0
6861,21,70.0,0.0,44556.639932666214,69.006,300.05832178284857,67.0
6862,22,70.0,0.0,47722.06764292453,69.006,312.5608241484316,69.0
6863,23,70.0,0.0,47061.13937723902,69.006,312.72332849159585,67.0
6864,24,70.0,0.0,41454.199932268966,69.006,296.9349467815674,67.0
6865,1,70.0,0.0,41028.8412823117,69.006,242.80121113545522,-16.5
6866,2,70.0,0.0,40136.666021978475,69.006,242.2179439208806,67.0
6867,3,60.0,0.0,39680.165604913665,59.148,227.5841280758466,20.0
6868,4,70.0,0.0,36814.99115495892,69.006,236.09353847474253,25.5
6869,5,60.0,0.0,38861.39218118048,59.148,229.53157978430704,57.0
6870,6,70.0,0.0,34261.56013603153,69.006,232.44671943870168,69.0
6871,7,50.0,85.68470936565821,39992.22761434642,49.29,222.34536530943217,-53.5
6872,8,50.0,4058.3217487316556,39597.59776577538,49.29,224.96368213761573,-27.5
6873,9,50.0,12824.331004520469,36739.1645013349,49.29,221.5631685806223,49.0
6874,10,40.0,23318.67503486417,30958.871696980623,39.432,193.97884858677793,10.0
6875,11,0.0,32838.49123640771,32322.792082629876,0.0,142.67605594351727,-85.0
6876,12,0.0,35447.31958461255,29671.273107577104,0.0,137.4676542449504,-3.0
6877,13,0.0,37785.8684355751,34200.66764504535,0.0,155.30904626637246,-79.0
6878,14,0.0,31500.2749457272,32039.300236578798,0.0,148.10582579114896,-120.0
6879,15,30.0,24126.379726752923,31832.315081226443,29.574,193.13479078710995,-8.5
6880,16,50.0,16436.96289931644,35770.40603288996,49.29,235.94918654159534,-175.5
6881,17,70.0,5662.3042255885075,35155.29882975939,69.006,262.8392510246606,69.0
6882,18,70.0,290.4032171119579,33189.11079213699,69.006,256.6327883979208,67.0
6883,19,70.0,0.00027257540489944025,39375.299424696634,69.006,278.760502754222,68.0
6884,20,70.0,0.0,40650.45744072644,69.006,285.16688524634276,10.5
6885,21,70.0,0.0,35728.59913327408,69.006,271.5878902048089,69.0
6886,22,70.0,0.0,32501.781705508867,69.006,263.47540200026606,11.5
6887,23,70.0,0.0,29029.344677200195,69.006,254.57079058397062,-14.5
6888,24,70.0,0.0,30566.85632436033,69.006,261.82326364606206,68.0
6889,1,70.0,0.0,29459.41331406838,69.006,205.48980593787053,-172.5
6890,2,70.0,0.0,30233.18743799803,69.006,210.27922548754364,-127.5
6891,3,70.0,0.0,29056.11648218676,69.006,208.77716965505232,68.0
6892,4,70.0,0.0,28423.276638348565,69.006,209.03025915867414,-65.0
6893,5,70.0,0.0,28043.85070434352,69.006,210.10060852150787,35.5
6894,6,70.0,0.0,27245.150480222223,69.006,209.81879829871667,67.0
6895,7,70.0,63.84730896473913,27068.186991348477,69.006,211.56775566530268,68.0
6896,8,80.0,3612.742561066182,23089.827277270047,78.864,217.9137994787445,79.0
6897,9,70.0,13038.876137443014,25905.96236714662,69.006,217.62353884129993,67.0
6898,10,70.0,22201.929482917825,22928.082000849743,69.006,213.99742010487336,67.0
6899,11,70.0,31166.33158022533,19530.53462460251,69.006,208.93801745959368,68.0
6900,12,70.0,35673.15371233857,18086.776700533923,69.006,208.38763865158202,68.0
6901,13,70.0,36398.4963978216,17254.840091572074,69.006,208.29022884724424,-14.5
6902,14,70.0,29984.647059450053,15165.317326395978,69.006,201.26714849552593,-75.0
6903,15,70.0,25407.035663743896,15544.451770896263,69.006,202.9436552979655,69.0
6904,16,70.0,16237.260874365651,15556.935811384163,69.006,201.5916648632089,-14.5
6905,17,80.0,5620.261880246493,15054.589609915804,78.864,213.45316276783757,6.0
6906,18,90.0,288.7710339552368,18438.72339362722,88.722,239.9733329000978,87.0
6907,19,100.0,0.00027257540489944025,20668.896687417055,98.58,264.79915392649536,98.0
6908,20,90.0,0.0,25087.361342511424,88.722,265.8871003295994,-8.5
6909,21,80.0,0.0,25116.894707595267,78.864,252.82074343199474,78.0
6910,22,80.0,0.0,24205.232809393892,78.864,252.1746318102953,79.0
6911,23,70.0,0.0,26078.75508088045,69.006,245.05513913583945,-30.5
6912,24,70.0,0.0,25818.491606706586,69.006,246.50978743162875,-31.5
6913,1,70.0,0.0,27806.772427911208,69.006,200.16003908001363,30.5
