Month,Hour,Date,Time,Intraday Continuous 15 minutes Index Price (Euro/MWh),Wind error absolute (MW),Wind underestimation (MW),Wind overestimation (MW),Day-ahead Price [EUR/MWh],Day-ahead Total Load Forecast [MW] - Germany (DE),Actual Total Load [MW] - Germany (DE),Solar generation (MW),Wind generation (MW),Intraday Continuous 15 minutes High Price (Euro/MWh),Intraday Continuous 15 minutes Low Price (Euro/MWh)
11,7,29.11.2021, 06:00,274.74,1061.5,1061.5,0.0,221.07,60590.75,63172.0,0.0,9080.0,499.0,131.48
11,8,29.11.2021, 07:00,304.005,911.25,911.25,0.0,289.44,66350.25,69738.75,20.0,9765.0,423.0,-214.1
11,9,29.11.2021, 08:00,323.59,713.25,713.25,0.0,331.14,68947.25,72597.0,285.0,10485.0,465.43,165.0
11,10,29.11.2021, 09:00,313.3675,730.75,730.75,0.0,320.09,69845.0,73699.75,1560.0,10602.5,494.88,170.27
11,11,29.11.2021, 10:00,331.6475,953.75,953.75,0.0,295.83,70698.0,74223.25,3182.5,9710.0,546.37,210.0
11,12,29.11.2021, 11:00,325.5225,1054.0,1054.0,0.0,298.54,71916.25,74822.25,4247.5,9205.0,439.81,178.9
11,13,29.11.2021, 12:00,314.395,970.5,970.5,0.0,299.03,72049.5,74857.75,4352.5,9252.5,550.53,170.02
11,14,29.11.2021, 13:00,309.52,1022.25,1022.25,0.0,329.2,71330.0,74331.0,3652.5,8980.0,462.39,-177.7
11,15,29.11.2021, 14:00,326.155,1216.5,1216.5,0.0,342.77,70018.75,73241.75,2197.5,8737.5,500.0,200.02
11,16,29.11.2021, 15:00,334.21,1225.75,1225.75,0.0,352.11,69312.75,72896.0,632.5000000000001,9320.0,444.91,150.02
11,17,29.11.2021, 16:00,337.655,1179.25,1179.25,0.0,360.0,69874.0,74097.75,20.0,9687.5,486.71,-231.23
11,18,29.11.2021, 17:00,366.24,1187.5,1187.5,0.0,421.87,71646.25,75359.0,0.0,9410.0,543.09,-153.99
11,19,29.11.2021, 18:00,379.0725,1004.25,1004.25,0.0,410.13,70870.5,74305.75,0.0,9275.0,692.86,127.36
11,20,29.11.2021, 19:00,313.94,511.0,511.0,0.0,355.06,69360.25,72146.0,0.0,9737.5,479.16,-274.95
11,21,29.11.2021, 20:00,238.0525,364.5,11.5,-353.0,310.16,66233.5,68734.5,0.0,11642.5,544.2,-356.65
11,22,29.11.2021, 21:00,178.265,1331.0,0.0,-1331.0,234.68,63383.0,66304.75,0.0,15425.0,480.9,-397.2
11,23,29.11.2021, 22:00,145.0475,1898.25,0.0,-1898.25,193.53,60894.5,63666.75,0.0,19005.0,261.5,-441.9
11,24,29.11.2021, 23:00,104.77,2019.75,0.0,-2019.75,130.05,57401.75,59560.25,0.0,22347.5,236.62,-0.99
11,1,30.11.2021, 00:00,92.94749999999999,1566.25,0.0,-1566.25,113.9,53020.25,56071.75,0.0,25082.5,179.42,-14.99
11,2,30.11.2021, 01:00,69.7275,1933.0,0.0,-1933.0,100.51,51342.5,54804.75,0.0,28480.0,180.0,-27.0
11,3,30.11.2021, 02:00,56.915,2276.0,0.0,-2276.0,91.93,50638.0,54170.25,0.0,32580.0,143.72,-6.5
11,4,30.11.2021, 03:00,37.9575,2829.0,0.0,-2829.0,73.06,51206.5,55209.5,0.0,35900.0,108.6,-14.02
11,5,30.11.2021, 04:00,16.6075,2576.75,0.0,-2576.75,64.82,52662.25,57603.5,0.0,37947.5,101.72,-182.2
11,6,30.11.2021, 05:00,22.3725,1771.0,0.0,-1771.0,69.75,55810.0,61560.5,0.0,41280.0,120.83,-109.59
11,7,30.11.2021, 06:00,47.8225,2698.5,0.0,-2698.5,71.56,62653.75,69514.0,0.0,45845.0,165.07,-18.0
11,8,30.11.2021, 07:00,79.205,3518.75,0.0,-3518.75,93.97,68169.25,75551.0,20.0,46672.5,259.88,-79.0
11,9,30.11.2021, 08:00,82.50999999999999,3286.0,0.0,-3286.0,92.39,71062.25,78188.0,135.0,45185.0,188.0,9.96
11,10,30.11.2021, 09:00,101.8925,2975.5,0.0,-2975.5,94.65,71964.75,78729.25,542.5,44775.0,295.39,16.9
11,11,30.11.2021, 10:00,91.735,2870.75,0.0,-2870.75,96.68,72664.0,80127.75,1205.0,45805.0,182.43,-34.3
11,12,30.11.2021, 11:00,95.425,2034.75,0.0,-2034.75,108.44,73609.0,81077.5,1697.5,46560.0,157.29,-96.4
11,13,30.11.2021, 12:00,94.8,2002.25,0.0,-2002.25,112.19,73402.75,80653.5,1910.0,46820.0,297.57,-11.99
11,14,30.11.2021, 13:00,95.3875,2053.5,0.0,-2053.5,110.05,72562.5,80090.5,1625.0,46635.00000000001,217.69,22.4
11,15,30.11.2021, 14:00,101.825,1021.25,0.0,-1021.25,112.95,71335.75,78740.0,995.0,45685.0,243.83,26.0
11,16,30.11.2021, 15:00,131.91,1028.0,0.0,-1028.0,124.91,70573.25,77786.25,275.0,44410.0,531.89,35.0
11,17,30.11.2021, 16:00,149.425,1014.5,0.0,-1014.5,131.8,71484.75,77786.5,5.0,42032.5,398.9,-10.1
11,18,30.11.2021, 17:00,223.5225,1009.75,0.0,-1009.75,187.28,73257.75,78484.0,0.0,38457.5,480.0,119.34
11,19,30.11.2021, 18:00,250.0825,374.25,0.0,-374.25,228.92,72175.25,76912.0,0.0,33767.5,405.0,107.94
11,20,30.11.2021, 19:00,306.63,440.5,440.5,0.0,232.6,70464.25,73596.75,0.0,27575.0,1100.0,-343.0
11,21,30.11.2021, 20:00,265.58,936.25,936.25,0.0,215.06,67124.0,69315.0,0.0,23185.0,999.0,165.97
11,22,30.11.2021, 21:00,182.8525,1274.0,1274.0,0.0,171.89,63788.5,65434.0,0.0,20840.0,362.9,-68.89
11,23,30.11.2021, 22:00,155.735,1489.75,1489.75,0.0,145.89,61237.0,62057.0,0.0,19350.0,265.45,5.3
11,24,30.11.2021, 23:00,137.41,1596.5,1596.5,0.0,126.94,57785.25,57697.0,0.0,19200.0,500.0,34.59
12,1,01.12.2021, 00:00,134.24,2803.5,2803.5,0.0,127.25,56285.5,55040.5,0.0,21757.5,383.43,45.0
12,2,01.12.2021, 01:00,111.1925,1635.25,1635.25,0.0,107.0,54898.0,53296.0,0.0,25017.5,447.14,-12.4
12,3,01.12.2021, 02:00,90.005,1100.0,1100.0,0.0,97.39,54258.0,52718.25,0.0,28110.0,180.42,4.36
12,4,01.12.2021, 03:00,61.8125,719.25,719.25,0.0,93.97,54764.0,53440.25,0.0,31262.5,122.81,-149.5
12,5,01.12.2021, 04:00,54.6325,416.0,416.0,0.0,86.86,56424.75,55405.75,0.0,33812.5,97.07,-485.34
12,6,01.12.2021, 05:00,77.47,350.25,77.0,-273.25,94.27,59849.5,59425.0,0.0,37950.0,217.59,-413.15
12,7,01.12.2021, 06:00,86.175,804.25,0.0,-804.25,115.82,67411.5,67254.75,0.0,41112.5,218.85,-416.79
12,8,01.12.2021, 07:00,88.13,905.0,0.0,-905.0,110.01,69667.25,73612.25,12.5,43402.5,458.5,3.69
12,9,01.12.2021, 08:00,91.7475,1725.25,0.0,-1725.25,103.93,71086.25,76831.5,375.0,45097.5,179.98,-392.89
12,10,01.12.2021, 09:00,78.0575,1977.75,0.0,-1977.75,94.3,71983.75,77390.75,1807.5,46030.0,150.0,0.57
12,11,01.12.2021, 10:00,62.995,1641.75,0.0,-1641.75,86.88,72711.5,78607.5,3787.5,46137.5,126.88,-448.79
12,12,01.12.2021, 11:00,89.3025,917.75,0.0,-917.75,86.89,73346.75,79607.5,4572.5,46687.5,260.0,41.0
12,13,01.12.2021, 12:00,74.7675,911.0,0.0,-911.0,84.7,73194.25,78927.0,4065.0,46462.5,299.98,10.78
12,14,01.12.2021, 13:00,84.4975,845.5,0.0,-845.5,85.91,72503.25,78158.75,3087.5,46107.5,437.99,-61.66
12,15,01.12.2021, 14:00,91.8275,102.25,102.25,0.0,85.93,71165.0,77581.5,1745.0,46122.5,352.48,-81.42
12,16,01.12.2021, 15:00,99.9725,170.25,170.25,0.0,84.67,70816.75,77153.0,557.5,46500.0,430.79,0.0
12,17,01.12.2021, 16:00,87.4,513.5,513.5,0.0,87.74,71758.0,77613.0,15.0,46575.0,187.84,-432.82
12,18,01.12.2021, 17:00,93.9725,933.5,933.5,0.0,96.76,73369.5,79136.5,0.0,46250.0,230.99,-0.18
12,19,01.12.2021, 18:00,86.595,1005.25,1005.25,0.0,90.53,72220.25,77807.75,0.0,45425.0,198.97,-402.78
12,20,01.12.2021, 19:00,81.4325,487.5,487.5,0.0,76.99,70538.5,74430.5,0.0,44560.0,298.65,0.0
12,21,01.12.2021, 20:00,77.795,335.5,0.0,-335.5,71.2,67519.0,70358.75,0.0,44247.5,293.0,-435.0
12,22,01.12.2021, 21:00,74.0025,1184.5,0.0,-1184.5,70.43,64531.5,66133.5,0.0,43002.5,429.9,2.7
12,23,01.12.2021, 22:00,78.4325,1878.5,0.0,-1878.5,73.5,61974.75,62903.25,0.0,40692.5,299.98,12.5
12,24,01.12.2021, 23:00,63.005,2276.0,0.0,-2276.0,71.17,58559.5,58702.25,0.0,39870.0,199.98,-123.8
12,1,02.12.2021, 00:00,63.59,466.5,466.5,0.0,36.98,54985.0,56320.25,0.0,38112.5,226.25,-47.0
12,2,02.12.2021, 01:00,79.9025,925.75,925.75,0.0,28.72,53256.75,54561.0,0.0,36665.0,204.09,-6.23
12,3,02.12.2021, 02:00,84.1975,916.75,916.75,0.0,37.08,52985.5,54026.25,0.0,34282.5,273.0,-67.23
12,4,02.12.2021, 03:00,101.655,936.0,936.0,0.0,63.76,54049.75,54245.25,0.0,32107.5,305.55,-89.5
12,5,02.12.2021, 04:00,96.09,168.25,168.25,0.0,76.15,55845.5,56391.75,0.0,29320.0,292.49,-148.98
12,6,02.12.2021, 05:00,183.055,273.25,256.5,-16.75,92.63,59440.75,59700.0,0.0,26577.5,482.1,20.79
12,7,02.12.2021, 06:00,292.835,733.5,733.5,0.0,159.65,66275.5,67481.25,0.0,24745.0,950.33,0.0
12,8,02.12.2021, 07:00,271.65,591.5,591.5,0.0,207.25,72744.0,73383.75,10.0,23117.5,521.5,-312.49
12,9,02.12.2021, 08:00,318.9325,61.75,20.75,-41.0,234.9,75457.5,76616.0,804.9999999999999,21450.0,722.99,200.98
12,10,02.12.2021, 09:00,303.465,173.5,173.5,0.0,233.75,75605.25,77569.75,3270.0,19375.0,601.68,49.0
12,11,02.12.2021, 10:00,262.1025,259.0,259.0,0.0,208.04,76371.5,77931.5,5875.0,18102.5,503.23,178.5
12,12,02.12.2021, 11:00,306.5625,331.25,331.25,0.0,228.29,77585.75,78477.0,6725.0,16942.5,611.12,177.25
12,13,02.12.2021, 12:00,316.0275,371.75,371.75,0.0,232.13,77330.75,78283.25,6522.5,15690.0,699.38,152.79
12,14,02.12.2021, 13:00,300.01,486.75,486.75,0.0,233.86,76096.75,77449.75,5567.5,13960.0,523.05,186.39
12,15,02.12.2021, 14:00,318.03,766.5,766.5,0.0,258.09,75216.25,76134.0,3367.5,12960.0,706.09,41.52
12,16,02.12.2021, 15:00,333.4,713.5,713.5,0.0,304.96,74346.25,75426.75,982.5,12290.0,466.55,-188.88
12,17,02.12.2021, 16:00,342.495,655.25,655.25,0.0,327.82,74164.5,76521.75,27.5,12917.5,500.0,-166.65
12,18,02.12.2021, 17:00,348.865,525.75,525.75,0.0,354.98,74797.5,78085.5,0.0,13362.5,462.66,-199.88
12,19,02.12.2021, 18:00,329.56,536.5,536.5,0.0,330.0,73506.75,77425.0,0.0,13582.5,534.24,0.02
12,20,02.12.2021, 19:00,307.1575,596.25,596.25,0.0,283.98,70879.5,74929.25,0.0,14792.5,400.21,-25.29
12,21,02.12.2021, 20:00,266.5225,651.75,651.75,0.0,228.85,67384.75,70989.25,0.0,16525.0,400.0,-139.09
12,22,02.12.2021, 21:00,280.215,842.25,842.25,0.0,203.08,64125.5,66834.25,0.0,16150.0,971.82,-99.88
12,23,02.12.2021, 22:00,245.19,1005.25,1005.25,0.0,183.54,61430.5,63895.75,0.0,17050.0,811.78,0.0
12,24,02.12.2021, 23:00,190.01,1045.25,1045.25,0.0,132.49,58059.0,60376.0,0.0,18787.5,757.29,73.77
12,1,03.12.2021, 00:00,180.9775,1132.75,0.0,-1132.75,153.93,58030.0,58039.75,0.0,19852.5,605.91,14.1
12,2,03.12.2021, 01:00,163.075,1007.0,0.0,-1007.0,124.99,56012.0,56150.75,0.0,21457.5,567.8,-134.45
12,3,03.12.2021, 02:00,121.7775,1424.0,0.0,-1424.0,118.09,54875.0,55755.25,0.0,22227.5,240.0,0.01
12,4,03.12.2021, 03:00,91.1975,1141.75,0.0,-1141.75,111.39,55018.5,56264.5,0.0,24080.0,208.02,-51.8
12,5,03.12.2021, 04:00,113.175,1127.5,0.0,-1127.5,115.02,56418.25,57461.25,0.0,24845.0,314.84,0.0
12,6,03.12.2021, 05:00,143.495,1539.25,0.0,-1539.25,130.73,58552.5,60758.25,0.0,26555.0,327.8,-12.31
12,7,03.12.2021, 06:00,178.5475,1856.5,0.0,-1856.5,169.95,64056.5,67759.75,0.0,27375.0,1068.9,-152.61
12,8,03.12.2021, 07:00,242.3625,908.75,0.0,-908.75,242.08,71047.25,73490.5,7.5,27885.0,2490.0,-255.0
12,9,03.12.2021, 08:00,247.0125,898.0,0.0,-898.0,256.41,74288.5,76873.0,755.0,29977.5,489.9,-104.0
12,10,03.12.2021, 09:00,211.5075,1045.25,0.0,-1045.25,217.52,75037.25,76958.75,3082.5,30742.5,566.3,19.08
12,11,03.12.2021, 10:00,160.725,1165.0,0.0,-1165.0,179.96,75895.0,77155.0,5815.0,31680.0,588.77,16.8
12,12,03.12.2021, 11:00,147.5975,938.25,0.0,-938.25,159.92,76556.0,77869.25,7765.0,33302.49999999999,233.4,-344.44
12,13,03.12.2021, 12:00,131.13,561.75,0.0,-561.75,140.01,75965.75,77658.0,7990.0,34545.0,566.44,-47.85
12,14,03.12.2021, 13:00,132.5425,789.75,0.0,-789.75,140.8,74478.5,75991.75,6335.0,35437.5,488.88,-386.18
12,15,03.12.2021, 14:00,128.89,320.75,0.0,-320.75,138.23,73093.0,74701.75,3660.0,36460.0,209.7,-62.89
12,16,03.12.2021, 15:00,127.8975,28.0,12.5,-15.5,143.72,72599.25,74688.0,1137.5,37310.0,198.8,-58.08
12,17,03.12.2021, 16:00,149.3125,52.5,52.5,0.0,159.98,73814.0,76468.25,35.0,38832.5,226.25,-377.94
12,18,03.12.2021, 17:00,145.905,139.75,139.75,0.0,170.03,75369.75,78627.5,0.0,40007.5,210.5,-51.85
12,19,03.12.2021, 18:00,130.7,302.0,302.0,0.0,138.25,74544.5,78114.0,0.0,41427.5,231.03,43.45
12,20,03.12.2021, 19:00,101.07,319.25,319.25,0.0,130.3,72692.5,75494.5,0.0,40530.0,220.0,-241.9
12,21,03.12.2021, 20:00,92.7575,314.25,314.25,0.0,115.22,69309.75,71076.25,0.0,38710.0,201.75,-489.99
12,22,03.12.2021, 21:00,108.8075,161.5,161.5,0.0,116.71,66004.25,67060.75,0.0,35532.5,439.6,-4.99
12,23,03.12.2021, 22:00,134.8775,106.75,106.75,0.0,119.59,63244.25,63493.0,0.0,30972.5,512.84,-318.45
12,24,03.12.2021, 23:00,151.455,345.25,345.25,0.0,106.48,59338.5,59662.75,0.0,27072.5,1375.0,3.47
12,1,04.12.2021, 00:00,164.115,96.5,10.0,-86.5,125.06,52736.25,57160.75,0.0,23267.5,394.83,44.6
12,2,04.12.2021, 01:00,168.945,485.5,485.5,0.0,125.28,50517.75,54253.5,0.0,19650.0,536.16,0.0
12,3,04.12.2021, 02:00,192.8875,735.5,735.5,0.0,171.46,49457.25,52331.0,0.0,16372.5,407.37,30.0
12,4,04.12.2021, 03:00,185.34,924.5,924.5,0.0,185.0,49225.0,51663.25,0.0,13712.5,426.62,79.22
12,5,04.12.2021, 04:00,188.915,1317.75,1317.75,0.0,185.01,49414.75,51273.25,0.0,11422.5,258.5,113.7
12,6,04.12.2021, 05:00,188.46,1289.5,1289.5,0.0,183.79,50043.5,51510.25,0.0,9857.5,383.1,90.0
12,7,04.12.2021, 06:00,200.32,1744.5,1744.5,0.0,187.6,51168.0,52450.0,0.0,8410.0,695.81,-390.42
12,8,04.12.2021, 07:00,213.24,2012.5,2012.5,0.0,205.0,53837.5,55146.75,10.0,7592.5,696.5,98.3
12,9,04.12.2021, 08:00,230.2275,1989.0,1989.0,0.0,222.79,57184.0,58707.25,162.5,7050.0,308.82,161.45
12,10,04.12.2021, 09:00,273.2925,1864.75,1864.75,0.0,235.01,60041.75,61288.75,747.5,6592.499999999999,700.76,179.55
12,11,04.12.2021, 10:00,237.52,1582.0,1582.0,0.0,239.55,61469.5,62999.75,1742.5,6080.0,484.37,79.66
12,12,04.12.2021, 11:00,236.4425,1483.75,1483.75,0.0,235.01,62308.0,64177.25,2687.5,5767.5,320.14,196.55
12,13,04.12.2021, 12:00,218.465,1474.0,1474.0,0.0,237.92,61971.0,63962.0,3052.5,6077.500000000001,277.73,157.9
12,14,04.12.2021, 13:00,225.585,1364.25,1364.25,0.0,222.0,60623.25,62419.5,2505.0,6187.5,351.07,175.0
12,15,04.12.2021, 14:00,206.7675,1224.0,1224.0,0.0,218.73,59234.0,61008.0,1257.5,7152.5,359.07,113.65
12,16,04.12.2021, 15:00,199.0375,344.25,206.0,-138.25,210.0,58677.0,61209.0,292.5,9600.0,299.98,162.93
12,17,04.12.2021, 16:00,199.4125,1325.0,0.0,-1325.0,222.0,60245.25,62986.25,10.0,11817.5,300.0,152.65
12,18,04.12.2021, 17:00,201.5675,2647.5,0.0,-2647.5,243.05,62311.25,65123.5,0.0,13795.0,283.05,149.69
12,19,04.12.2021, 18:00,197.79,3677.25,0.0,-3677.25,230.57,62277.5,65042.25,0.0,15230.0,290.0,95.8
12,20,04.12.2021, 19:00,174.9225,4280.75,0.0,-4280.75,196.77,60417.25,63168.5,0.0,16112.5,285.92,96.77
12,21,04.12.2021, 20:00,159.755,4489.75,0.0,-4489.75,200.27,56989.75,59754.5,0.0,17047.5,465.96,-443.98
12,22,04.12.2021, 21:00,134.125,4262.75,0.0,-4262.75,157.71,54522.25,57053.0,0.0,17262.5,224.59,50.0
12,23,04.12.2021, 22:00,145.1025,3642.25,0.0,-3642.25,150.89,53350.0,56098.75,0.0,16960.0,292.84,60.12
12,24,04.12.2021, 23:00,125.5775,3079.25,0.0,-3079.25,119.86,50540.25,53009.5,0.0,17135.0,222.69,24.5
12,1,05.12.2021, 00:00,118.2,2936.25,2936.25,0.0,87.48,48355.25,50438.5,0.0,18080.0,199.93,47.48
12,2,05.12.2021, 01:00,88.94,2850.25,2850.25,0.0,87.92,46563.75,48744.5,0.0,18980.0,153.75,-25.79
12,3,05.12.2021, 02:00,81.4025,2442.75,2442.75,0.0,84.63,45464.25,47379.75,0.0,18995.0,127.1,-87.8
12,4,05.12.2021, 03:00,104.13,2833.5,2833.5,0.0,80.99,45232.0,46881.75,0.0,18217.5,244.6,10.02
12,5,05.12.2021, 04:00,91.94,3319.0,3319.0,0.0,80.92,45426.25,47239.75,0.0,16857.5,201.93,-178.01
12,6,05.12.2021, 05:00,114.1075,3853.5,3853.5,0.0,84.77,45484.25,47518.5,0.0,15430.0,453.76,10.0
12,7,05.12.2021, 06:00,117.555,3722.0,3722.0,0.0,80.97,45792.0,47527.75,0.0,15015.0,366.55,49.89
12,8,05.12.2021, 07:00,113.6175,3483.5,3483.5,0.0,91.9,47919.25,49320.0,7.5,14767.5,279.18,0.0
12,9,05.12.2021, 08:00,132.5675,2874.5,2874.5,0.0,100.05,51144.0,52612.0,372.5,14522.5,229.15,-426.4
12,10,05.12.2021, 09:00,176.8775,2421.0,2421.0,0.0,121.43,54256.0,55693.75,2320.0,13452.5,300.5,0.0
12,11,05.12.2021, 10:00,200.3225,2078.75,2078.75,0.0,132.56,56408.0,57948.75,4737.5,12272.5,298.89,0.0
12,12,05.12.2021, 11:00,243.8575,1862.5,1862.5,0.0,210.0,58375.0,60270.75,6225.0,11050.0,403.5,75.02
12,13,05.12.2021, 12:00,241.2475,1564.75,1564.75,0.0,200.06,58234.75,60246.25,6275.0,9940.000000000002,425.96,112.62
12,14,05.12.2021, 13:00,229.25,1300.0,1300.0,0.0,197.56,56889.0,58370.5,5010.0,9212.5,400.0,151.92
12,15,05.12.2021, 14:00,227.99,1147.5,1147.5,0.0,201.02,55593.0,57633.5,2792.5,9210.0,400.0,50.0
12,16,05.12.2021, 15:00,224.14,1128.25,1128.25,0.0,209.78,55283.25,57717.75,835.0,9667.5,306.0,65.73
12,17,05.12.2021, 16:00,234.695,950.75,950.75,0.0,229.07,56884.5,59802.5,27.5,10095.0,498.98,108.5
12,18,05.12.2021, 17:00,285.015,791.5,791.5,0.0,256.91,59748.5,62630.25,0.0,10547.5,500.0,171.92
12,19,05.12.2021, 18:00,264.9975,697.75,697.75,0.0,260.0,60210.5,62708.5,0.0,11245.0,357.96,175.0
12,20,05.12.2021, 19:00,233.8625,618.0,618.0,0.0,220.98,59086.75,61498.0,0.0,11567.5,328.62,100.0
12,21,05.12.2021, 20:00,231.4925,640.5,640.5,0.0,208.64,56410.5,58728.25,0.0,11047.5,325.5,149.85
12,22,05.12.2021, 21:00,227.93,667.75,667.75,0.0,195.38,54857.5,57006.5,0.0,10377.5,336.62,159.9
12,23,05.12.2021, 22:00,223.995,622.25,622.25,0.0,196.13,54455.25,56260.5,0.0,9992.5,379.99,153.3
12,24,05.12.2021, 23:00,192.735,404.5,404.5,0.0,165.92,51804.5,53356.5,0.0,9935.0,428.47,80.9
12,1,06.12.2021, 00:00,194.2075,171.5,140.5,-31.0,197.53,49735.25,51451.5,0.0,9962.5,333.84,6.66
12,2,06.12.2021, 01:00,174.6125,336.75,0.0,-336.75,182.57,48341.5,50038.75,0.0,8989.999999999998,246.4,28.6
12,3,06.12.2021, 02:00,167.4625,107.5,0.0,-107.5,184.2,47818.25,49611.0,0.0,8697.5,250.6,0.0
12,4,06.12.2021, 03:00,156.0575,100.5,19.25,-81.25,174.12,48261.25,50616.0,0.0,8192.5,255.0,-419.1
12,5,06.12.2021, 04:00,155.2275,26.0,21.0,-5.0,174.14,49956.25,52319.75,0.0,7980.0,228.95,-45.88
12,6,06.12.2021, 05:00,148.445,343.0,0.0,-343.0,181.95,53488.25,56118.25,0.0,8157.500000000001,395.2,-349.06
12,7,06.12.2021, 06:00,191.85,713.25,0.0,-713.25,263.39,61020.25,63827.0,0.0,8117.5,411.95,-131.19
12,8,06.12.2021, 07:00,269.315,915.0,0.0,-915.0,348.1,67147.75,69464.5,7.5,8029.999999999999,479.23,105.13
12,9,06.12.2021, 08:00,314.875,878.25,0.0,-878.25,371.54,69809.75,72657.75,237.5,8550.0,499.99,147.87
12,10,06.12.2021, 09:00,310.03,729.25,0.0,-729.25,363.67,70611.75,72892.75,1482.5,8452.5,1490.0,162.45
12,11,06.12.2021, 10:00,341.17,655.5,0.0,-655.5,360.0,71182.0,73214.75,3352.5,8142.5,445.0,220.0
12,12,06.12.2021, 11:00,320.62,545.0,0.0,-545.0,353.01,71851.75,74046.5,4847.5,7895.0,446.16,165.49
12,13,06.12.2021, 12:00,305.69,586.75,0.0,-586.75,331.71,72282.5,74127.25,5485.0,7475.0,495.03,201.98
12,14,06.12.2021, 13:00,307.2175,587.75,0.0,-587.75,315.13,71778.75,73479.0,4730.0,7925.0,470.7,214.0
12,15,06.12.2021, 14:00,281.1025,476.5,0.0,-476.5,314.93,70349.0,72729.5,2990.0,8917.5,2490.0,101.0
12,16,06.12.2021, 15:00,250.9925,290.5,0.0,-290.5,317.07,70085.0,73068.5,945.0,10895.0,450.0,48.6
12,17,06.12.2021, 16:00,231.32,453.0,0.0,-453.0,313.9,71004.75,74213.75,32.5,13080.0,450.0,65.02
12,18,06.12.2021, 17:00,241.485,686.5,0.0,-686.5,313.64,72269.0,75886.0,0.0,14985.0,360.6,-37.0
12,19,06.12.2021, 18:00,205.67,710.0,0.0,-710.0,276.4,71444.75,75372.0,0.0,16935.0,1490.0,108.02
12,20,06.12.2021, 19:00,191.5325,782.25,0.0,-782.25,250.02,70176.5,73530.5,0.0,18697.5,1490.0,-398.8
12,21,06.12.2021, 20:00,184.0575,807.25,0.0,-807.25,225.8,67245.25,69893.0,0.0,19837.5,317.12,-398.9
12,22,06.12.2021, 21:00,175.3175,891.75,0.0,-891.75,199.0,64607.5,66494.0,0.0,20305.0,323.67,77.35
12,23,06.12.2021, 22:00,174.005,840.25,0.0,-840.25,195.5,62232.5,62917.25,0.0,20505.0,665.9,84.1
12,24,06.12.2021, 23:00,142.455,726.5,0.0,-726.5,162.1,59040.25,59646.5,0.0,21457.5,279.6,10.0
12,1,07.12.2021, 00:00,116.72,1095.25,0.0,-1095.25,131.45,53857.75,56496.75,0.0,23100.0,228.54,3.0
12,2,07.12.2021, 01:00,96.115,1665.5,0.0,-1665.5,119.95,52036.25,54690.5,0.0,23842.5,221.85,4.81
12,3,07.12.2021, 02:00,91.1175,1396.0,0.0,-1396.0,114.9,51279.75,53827.75,0.0,23672.5,158.02,10.0
12,4,07.12.2021, 03:00,120.2925,985.25,0.0,-985.25,114.61,51647.5,54159.75,0.0,22092.5,1490.0,10.0
12,5,07.12.2021, 04:00,118.7775,491.0,0.0,-491.0,131.01,53317.5,55574.75,0.0,20597.5,1490.0,10.0
12,6,07.12.2021, 05:00,131.13,75.0,0.0,-75.0,145.45,56810.25,58615.5,0.0,19625.0,238.86,37.0
12,7,07.12.2021, 06:00,191.8075,166.25,161.75,-4.5,210.06,63890.25,66019.5,0.0,19430.0,323.34,1.0
12,8,07.12.2021, 07:00,250.105,586.0,586.0,0.0,280.01,68938.75,72067.25,7.5,19350.0,343.28,100.0
12,9,07.12.2021, 08:00,238.49,907.75,907.75,0.0,299.15,71473.75,74505.0,320.0,18142.5,2490.0,142.0
12,10,07.12.2021, 09:00,228.7525,1005.25,1005.25,0.0,294.99,72500.5,75398.5,1620.0,16142.5,329.5,107.72
12,11,07.12.2021, 10:00,221.015,552.25,552.25,0.0,285.56,73255.75,75948.25,3617.5,14077.5,2490.0,0.0
12,12,07.12.2021, 11:00,250.0875,239.0,239.0,0.0,291.75,73719.25,76402.5,5597.5,12810.0,448.88,-234.03
12,13,07.12.2021, 12:00,216.9875,118.0,42.25,-75.75,283.94,73690.0,75961.0,6550.0,12787.5,352.78,-305.2
12,14,07.12.2021, 13:00,207.26,426.25,0.0,-426.25,280.17,73259.25,75007.0,5882.5,12165.0,283.63,3.02
12,15,07.12.2021, 14:00,223.31,565.5,0.0,-565.5,287.2,71966.25,74229.25,3767.5,11452.5,661.3,5.0
12,16,07.12.2021, 15:00,236.4,162.0,0.0,-162.0,292.62,71640.75,73553.75,1282.5,12290.0,437.74,125.8
12,17,07.12.2021, 16:00,230.9275,434.25,0.0,-434.25,294.94,72651.25,74805.75,35.0,14422.5,499.99,-61.8
12,18,07.12.2021, 17:00,263.04,1382.0,0.0,-1382.0,279.96,73800.0,77179.0,0.0,18650.0,499.98,-148.83
12,19,07.12.2021, 18:00,190.68,2616.25,0.0,-2616.25,250.09,72722.25,77290.5,0.0,22650.0,309.76,-322.91
12,20,07.12.2021, 19:00,166.2725,3463.75,0.0,-3463.75,210.97,71140.0,75328.25,0.0,25797.5,477.44,-405.62
12,21,07.12.2021, 20:00,135.82,3534.75,0.0,-3534.75,198.35,68128.0,71231.0,0.0,28442.5,278.1,-419.9
12,22,07.12.2021, 21:00,111.975,3584.5,0.0,-3584.5,177.43,65252.25,67799.0,0.0,30907.5,280.56,-250.0
12,23,07.12.2021, 22:00,89.1575,3177.0,0.0,-3177.0,122.53,62751.0,64698.0,0.0,32395.0,236.15,-167.21
